PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
2108,William Kent,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,06/22/1995,no,JOB3,Administrator,429751,2019
2108,William Kent,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,06/22/1995,no,JOB8,Analyst,189086,2010
2109,Cody Adkins,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/15/1976,no,JOB6,Researcher,97411,2016
2109,Cody Adkins,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/15/1976,no,JOB6,Researcher,311711,2012
2109,Cody Adkins,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/15/1976,no,JOB7,Scientist,114224,2011
2110,Debbie Garcia,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,01/05/1978,no,JOB4,Coordinator,377743,2019
2110,Debbie Garcia,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,01/05/1978,no,JOB6,Researcher,114713,2020
2110,Debbie Garcia,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,01/05/1978,no,JOB3,Administrator,80884,2014
2111,Shawn Morrow,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/29/1966,no,JOB7,Scientist,352904,2014
2111,Shawn Morrow,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/29/1966,no,JOB5,Engineer,314505,2016
2111,Shawn Morrow,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/29/1966,no,JOB5,Engineer,138314,2022
2111,Shawn Morrow,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/29/1966,no,JOB5,Engineer,154190,2016
2112,Catherine Sherman,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,08/31/1958,yes,JOB1,Professor,212713,2016
2112,Catherine Sherman,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,08/31/1958,no,JOB1,Professor,362640,2020
2113,Wendy James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/25/1958,no,JOB7,Scientist,362531,2022
2113,Wendy James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/25/1958,no,JOB7,Scientist,50136,2016
2113,Wendy James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/25/1958,no,JOB8,Analyst,235889,2011
2114,Peter Le,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,04/27/1995,yes,JOB4,Coordinator,235889,2018
2115,Donald Garza,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/04/1988,no,JOB8,Analyst,260292,2014
2115,Donald Garza,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/04/1988,no,JOB2,Lecturer,52664,2019
2115,Donald Garza,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/04/1988,no,JOB3,Administrator,330609,2010
2115,Donald Garza,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/04/1988,no,JOB6,Researcher,287682,2014
2116,Kathryn Small,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/06/1975,no,JOB8,Analyst,304278,2019
2117,Rita Freeman,NELK7SCK,University of Texas,Houston,Biology,DEPT5,07/05/1965,no,JOB7,Scientist,281573,2018
2117,Rita Freeman,NELK7SCK,University of Texas,Houston,Biology,DEPT5,07/05/1965,no,JOB8,Analyst,404614,2012
2117,Rita Freeman,NELK7SCK,University of Texas,Houston,Biology,DEPT5,07/05/1965,no,JOB5,Engineer,167472,2013
2118,Kendra Calderon,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,07/18/1978,no,JOB6,Researcher,265049,2021
2118,Kendra Calderon,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,07/18/1978,no,JOB7,Scientist,388870,2014
2118,Kendra Calderon,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,07/18/1978,no,JOB2,Lecturer,295875,2017
2118,Kendra Calderon,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,07/18/1978,no,JOB1,Professor,110306,2010
2119,Tracy Krause,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,09/14/1958,no,JOB6,Researcher,260356,2018
2119,Tracy Krause,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,09/14/1958,no,JOB5,Engineer,235860,2020
2119,Tracy Krause,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,09/14/1958,no,JOB6,Researcher,55167,2011
2119,Tracy Krause,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,09/14/1958,no,JOB8,Analyst,410871,2021
2119,Tracy Krause,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,09/14/1958,no,JOB7,Scientist,379856,2012
2120,Valerie Harvey,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/05/1993,no,JOB2,Lecturer,224451,2022
2120,Valerie Harvey,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/05/1993,no,JOB3,Administrator,168214,2013
2120,Valerie Harvey,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/05/1993,no,JOB1,Professor,362644,2014
2121,Victoria Good,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/17/1979,no,JOB5,Engineer,47903,2021
2121,Victoria Good,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/17/1979,no,JOB7,Scientist,271032,2014
2122,James Fitzgerald,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/31/1999,yes,JOB2,Lecturer,54408,2018
2122,James Fitzgerald,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/31/1999,no,JOB2,Lecturer,221607,2020
2122,James Fitzgerald,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/31/1999,no,JOB3,Administrator,253023,2021
2122,James Fitzgerald,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/31/1999,no,JOB5,Engineer,221203,2014
2122,James Fitzgerald,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/31/1999,no,JOB1,Professor,372521,2017
2123,Kelsey Strickland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,01/02/1989,no,JOB3,Administrator,159595,2011
2123,Kelsey Strickland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,01/02/1989,no,JOB8,Analyst,98532,2021
2123,Kelsey Strickland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,01/02/1989,no,JOB5,Engineer,221177,2012
2123,Kelsey Strickland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,01/02/1989,no,JOB1,Professor,111500,2012
2124,Alex Lyons,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/25/1984,no,JOB7,Scientist,233460,2014
2124,Alex Lyons,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/25/1984,no,JOB8,Analyst,165840,2021
2124,Alex Lyons,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/25/1984,no,JOB5,Engineer,130536,2015
2125,Crystal Porter,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/04/1961,yes,JOB6,Researcher,355977,2018
2125,Crystal Porter,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/04/1961,no,JOB3,Administrator,330609,2015
2126,Brianna Johnson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/17/1954,yes,JOB8,Analyst,245667,2018
2126,Brianna Johnson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/17/1954,no,JOB5,Engineer,427230,2011
2126,Brianna Johnson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/17/1954,no,JOB2,Lecturer,261796,2012
2126,Brianna Johnson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/17/1954,no,JOB5,Engineer,430900,2011
2126,Brianna Johnson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/17/1954,no,JOB4,Coordinator,445749,2011
2127,Matthew Morgan,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,08/11/1994,yes,JOB1,Professor,260356,2010
2127,Matthew Morgan,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,08/11/1994,no,JOB4,Coordinator,370543,2015
2127,Matthew Morgan,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,08/11/1994,no,JOB7,Scientist,311687,2021
2127,Matthew Morgan,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,08/11/1994,no,JOB7,Scientist,245667,2015
2128,Ashley Morales,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/13/1981,yes,JOB3,Administrator,94287,2011
2128,Ashley Morales,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/13/1981,no,JOB1,Professor,379856,2019
2128,Ashley Morales,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/13/1981,no,JOB7,Scientist,92227,2021
2128,Ashley Morales,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/13/1981,no,JOB1,Professor,149477,2012
2129,Karl Edwards,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/04/1978,no,JOB4,Coordinator,411175,2014
2129,Karl Edwards,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/04/1978,no,JOB2,Lecturer,438427,2012
2129,Karl Edwards,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/04/1978,no,JOB2,Lecturer,161447,2019
2129,Karl Edwards,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/04/1978,no,JOB4,Coordinator,430900,2011
2129,Karl Edwards,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/04/1978,no,JOB5,Engineer,404486,2022
2130,Charles Wade,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,07/27/1990,no,JOB4,Coordinator,59687,2019
2130,Charles Wade,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,07/27/1990,no,JOB4,Coordinator,126170,2020
2131,Emma Reyes,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,01/18/1972,no,JOB1,Professor,99159,2011
2132,Amanda Brown,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/03/1954,yes,JOB8,Analyst,105853,2012
2132,Amanda Brown,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/03/1954,no,JOB5,Engineer,427216,2019
2132,Amanda Brown,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/03/1954,no,JOB3,Administrator,257277,2021
2132,Amanda Brown,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/03/1954,no,JOB8,Analyst,197960,2016
2132,Amanda Brown,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/03/1954,no,JOB7,Scientist,296048,2015
2133,Kelsey Ho,NELK7SCK,University of Texas,Austin,Biology,DEPT5,10/31/1981,no,JOB6,Researcher,254624,2016
2133,Kelsey Ho,NELK7SCK,University of Texas,Austin,Biology,DEPT5,10/31/1981,no,JOB6,Researcher,59687,2014
2133,Kelsey Ho,NELK7SCK,University of Texas,Austin,Biology,DEPT5,10/31/1981,no,JOB2,Lecturer,58749,2012
2134,Charles Gamble,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,05/05/1969,no,JOB5,Engineer,367806,2016
2134,Charles Gamble,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,05/05/1969,no,JOB5,Engineer,62183,2021
2134,Charles Gamble,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,05/05/1969,no,JOB4,Coordinator,235902,2017
2134,Charles Gamble,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,05/05/1969,no,JOB6,Researcher,148964,2018
2135,Lisa Wilson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,12/09/1991,no,JOB3,Administrator,372438,2013
2135,Lisa Wilson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,12/09/1991,no,JOB3,Administrator,168214,2013
2135,Lisa Wilson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,12/09/1991,no,JOB8,Analyst,391611,2019
2136,Bobby Allen,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,02/29/1972,yes,JOB4,Coordinator,430667,2012
2136,Bobby Allen,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,02/29/1972,no,JOB6,Researcher,58546,2016
2136,Bobby Allen,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,02/29/1972,no,JOB2,Lecturer,338663,2020
2136,Bobby Allen,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,02/29/1972,no,JOB4,Coordinator,404239,2010
2137,Jared Taylor,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,03/14/1972,no,JOB6,Researcher,159595,2016
2138,Kendra King,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/27/1977,yes,JOB8,Analyst,345930,2022
2138,Kendra King,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/27/1977,no,JOB6,Researcher,320047,2014
2138,Kendra King,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/27/1977,no,JOB6,Researcher,119563,2018
2138,Kendra King,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/27/1977,no,JOB7,Scientist,97411,2015
2139,Gordon Olson,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,05/13/1986,yes,JOB3,Administrator,81528,2021
2140,Shelly Mitchell,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/19/1962,no,JOB4,Coordinator,54408,2019
2140,Shelly Mitchell,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/19/1962,no,JOB8,Analyst,131399,2014
2140,Shelly Mitchell,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/19/1962,no,JOB6,Researcher,422065,2010
2140,Shelly Mitchell,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/19/1962,no,JOB6,Researcher,46049,2014
2140,Shelly Mitchell,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/19/1962,no,JOB6,Researcher,385891,2013
2141,Richard Powers,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/21/1969,yes,JOB7,Scientist,210920,2012
2141,Richard Powers,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/21/1969,no,JOB6,Researcher,248094,2014
2141,Richard Powers,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/21/1969,no,JOB7,Scientist,445354,2012
2141,Richard Powers,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/21/1969,no,JOB1,Professor,47903,2013
2141,Richard Powers,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/21/1969,no,JOB8,Analyst,179608,2020
2142,Christopher Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,05/30/1962,no,JOB7,Scientist,197960,2010
2142,Christopher Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,05/30/1962,no,JOB7,Scientist,352465,2018
2142,Christopher Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,05/30/1962,no,JOB3,Administrator,362531,2016
2143,Travis Whitaker,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,02/06/1986,no,JOB6,Researcher,170004,2021
2143,Travis Whitaker,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,02/06/1986,no,JOB8,Analyst,132122,2015
2143,Travis Whitaker,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,02/06/1986,no,JOB3,Administrator,179608,2022
2143,Travis Whitaker,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,02/06/1986,no,JOB6,Researcher,321492,2015
2144,Charles Walker,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,12/28/1954,no,JOB2,Lecturer,420409,2012
2145,Perry Casey,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,01/22/1984,no,JOB3,Administrator,329294,2010
2145,Perry Casey,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,01/22/1984,no,JOB8,Analyst,233460,2018
2145,Perry Casey,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,01/22/1984,no,JOB2,Lecturer,273558,2022
2146,Vickie Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/08/1968,no,JOB3,Administrator,110306,2019
2146,Vickie Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/08/1968,no,JOB3,Administrator,332609,2011
2146,Vickie Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/08/1968,no,JOB4,Coordinator,168629,2020
2146,Vickie Flores,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/08/1968,no,JOB8,Analyst,175522,2022
2147,Zachary Jackson,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,02/12/1961,yes,JOB1,Professor,295476,2017
2147,Zachary Jackson,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,02/12/1961,no,JOB7,Scientist,185485,2016
2148,Sean Coleman,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/11/1987,yes,JOB2,Lecturer,278290,2020
2148,Sean Coleman,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/11/1987,no,JOB4,Coordinator,201356,2013
2148,Sean Coleman,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/11/1987,no,JOB1,Professor,326892,2020
2148,Sean Coleman,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/11/1987,no,JOB1,Professor,203459,2019
2149,Tony Horn,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,02/05/1997,no,JOB3,Administrator,161723,2019
2150,Raymond Martin,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/31/1993,no,JOB6,Researcher,420409,2011
2150,Raymond Martin,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/31/1993,no,JOB5,Engineer,367806,2021
2150,Raymond Martin,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/31/1993,no,JOB8,Analyst,303539,2018
2150,Raymond Martin,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/31/1993,no,JOB4,Coordinator,430967,2019
2151,Amanda Ortega,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/03/1986,no,JOB8,Analyst,56397,2016
2151,Amanda Ortega,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/03/1986,no,JOB4,Coordinator,385891,2017
2151,Amanda Ortega,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/03/1986,no,JOB1,Professor,238462,2011
2151,Amanda Ortega,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/03/1986,no,JOB4,Coordinator,62961,2011
2152,Nathaniel Carter,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,04/24/1999,yes,JOB3,Administrator,123078,2019
2152,Nathaniel Carter,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,04/24/1999,no,JOB5,Engineer,205446,2018
2152,Nathaniel Carter,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,04/24/1999,no,JOB2,Lecturer,420675,2011
2153,Mark Martin,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,03/15/1992,no,JOB6,Researcher,220702,2019
2154,Paige Ryan,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB5,Engineer,164156,2019
2154,Paige Ryan,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB5,Engineer,131643,2015
2155,Elijah Santiago MD,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,07/20/1957,yes,JOB4,Coordinator,249360,2021
2155,Elijah Santiago MD,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,07/20/1957,no,JOB3,Administrator,304957,2010
2155,Elijah Santiago MD,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,07/20/1957,no,JOB7,Scientist,178413,2012
2155,Elijah Santiago MD,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,07/20/1957,no,JOB2,Lecturer,222434,2014
2155,Elijah Santiago MD,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,07/20/1957,no,JOB7,Scientist,273769,2015
2156,Amy Harris,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,06/23/1986,no,JOB4,Coordinator,98704,2017
2156,Amy Harris,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,06/23/1986,no,JOB6,Researcher,428901,2020
2157,Sarah Larson,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/25/1960,yes,JOB7,Scientist,118571,2018
2157,Sarah Larson,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/25/1960,no,JOB5,Engineer,148583,2015
2157,Sarah Larson,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/25/1960,no,JOB2,Lecturer,85940,2010
2158,Adrian Kennedy,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,05/16/1975,no,JOB5,Engineer,195837,2016
2159,Kathryn Chang,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,07/15/1987,no,JOB2,Lecturer,329294,2016
2159,Kathryn Chang,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,07/15/1987,no,JOB4,Coordinator,114375,2013
2160,Destiny Hamilton,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/18/1979,no,JOB8,Analyst,254624,2013
2160,Destiny Hamilton,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/18/1979,no,JOB3,Administrator,363637,2016
2160,Destiny Hamilton,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/18/1979,no,JOB3,Administrator,274790,2020
2161,Derek Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/21/1966,no,JOB7,Scientist,270676,2013
2161,Derek Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/21/1966,no,JOB7,Scientist,388870,2013
2161,Derek Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/21/1966,no,JOB5,Engineer,127191,2015
2161,Derek Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/21/1966,no,JOB5,Engineer,210380,2020
2161,Derek Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/21/1966,no,JOB3,Administrator,210920,2014
2162,Brad Webb,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,11/02/1975,no,JOB1,Professor,386700,2015
2162,Brad Webb,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,11/02/1975,no,JOB5,Engineer,59687,2011
2162,Brad Webb,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,11/02/1975,no,JOB1,Professor,408876,2017
2162,Brad Webb,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,11/02/1975,no,JOB7,Scientist,364450,2020
2162,Brad Webb,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,11/02/1975,no,JOB8,Analyst,257277,2017
2163,Jean Briggs,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/24/1972,yes,JOB4,Coordinator,247391,2010
2163,Jean Briggs,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/24/1972,no,JOB2,Lecturer,114037,2019
2163,Jean Briggs,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,06/24/1972,no,JOB1,Professor,154190,2014
2164,Jesus Carson,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/06/1996,no,JOB4,Coordinator,210033,2016
2164,Jesus Carson,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,05/06/1996,no,JOB8,Analyst,98112,2014
2165,Alyssa Robinson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/27/1972,no,JOB3,Administrator,119889,2018
2165,Alyssa Robinson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/27/1972,no,JOB3,Administrator,161447,2019
2165,Alyssa Robinson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/27/1972,no,JOB1,Professor,393013,2019
2166,Kevin Perez,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1978,no,JOB4,Coordinator,295875,2010
2166,Kevin Perez,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1978,no,JOB8,Analyst,360629,2016
2166,Kevin Perez,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1978,no,JOB6,Researcher,304957,2018
2166,Kevin Perez,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1978,no,JOB7,Scientist,80252,2013
2167,Melissa Stevens,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,10/11/1979,yes,JOB8,Analyst,159595,2020
2167,Melissa Stevens,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,10/11/1979,no,JOB2,Lecturer,74618,2020
2167,Melissa Stevens,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,10/11/1979,no,JOB3,Administrator,217410,2013
2167,Melissa Stevens,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,10/11/1979,no,JOB7,Scientist,162299,2014
2167,Melissa Stevens,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,10/11/1979,no,JOB2,Lecturer,148964,2015
2168,Aaron Long,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/18/1956,no,JOB4,Coordinator,257277,2011
2168,Aaron Long,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,02/18/1956,no,JOB4,Coordinator,96324,2020
2169,Tammy Leonard,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/03/1970,no,JOB6,Researcher,114375,2014
2170,Todd Garcia,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,10/05/1995,no,JOB1,Professor,46085,2016
2170,Todd Garcia,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,10/05/1995,no,JOB8,Analyst,304957,2022
2170,Todd Garcia,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,10/05/1995,no,JOB4,Coordinator,119889,2012
2170,Todd Garcia,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,10/05/1995,no,JOB7,Scientist,188729,2022
2171,Thomas Cruz,NELK7SCK,University of Texas,Houston,Biology,DEPT5,01/08/1957,no,JOB3,Administrator,54408,2016
2172,Charles Walls,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,03/03/1985,yes,JOB5,Engineer,384104,2010
2173,Russell Cruz,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,06/03/1958,no,JOB8,Analyst,219300,2020
2174,Gabrielle Snyder,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,06/27/1954,no,JOB6,Researcher,186461,2015
